West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,,,,,,,,,,
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,548.64,900,5264062343,6750245.47,3780373,1.8219E-06,7.35818E-07,2.01942E+12,0.21052,25,25,25,25
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,900,1280.16,5303944406,6051989.39,2699158,8.67526E-07,1.89346E-07,9.38657E+11,0.160087,26,26,25,25
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,34,40.5,55 183 549 900 1280 meter bounds,54.864,182.88,12648854250,685202.21,415051,8.712E-08,2.3205E-08,1.76438E+11,0.613025,79,79,8,8
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,182.88,548.64,6951653513,7020956.69,4255859,8.35994E-07,3.09453E-07,8.07997E+11,0.128029,50,50,43,43
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,548.64,900,7801299712,10674975.48,6597766,6.6548E-07,2.42895E-07,1.35004E+12,0.108845,30,30,30,30
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,900,1280.16,8058579586,11083661.52,5666553,1.70995E-06,5.25275E-07,3.17273E+12,0.160706,35,35,33,33
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,182.88,548.64,9955261452,924103.44,584090,1.29455E-07,5.3505E-08,2.42075E+11,0.53242,53,53,13,13
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,548.64,900,15683986011,7883658.61,5219232,5.68776E-07,2.74361E-07,1.39912E+13,0.47446,10,10,7,7
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,900,1280.16,15788732506,14008924.86,6989362,2.13989E-06,5.71789E-07,2.22267E+13,0.336537,24,24,21,21
sablefish,Anoplopoma fimbria,20510,2007,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Degs,32,34,55 183 549 900 1280 meter bounds,54.864,182.88,3851340919,,,,,,,24,24,0,0
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,54.864,182.88,11787264639,987083.64,1282785,5.1841E-08,1.91177E-07,96037831214,0.313955,75,75,28,28
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,182.88,548.64,5828866862,4440147.09,2636764,8.50696E-07,1.03382E-06,5.45339E+11,0.166317,53,53,43,43
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,548.64,900,4023607871,4072583.85,2218986,1.37604E-06,4.44824E-07,1.48515E+12,0.299237,15,15,14,14
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,900,1280.16,3954626654,6655045.14,3140560,3.83327E-06,9.71434E-07,3.5264E+12,0.282172,17,17,17,17
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,54.864,182.88,11255124725,520483.15,1134695,1.0355E-08,3.3342E-08,17259617116,0.252411,76,76,35,35
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,182.88,548.64,6210902689,8194538.1,3452400,2.26402E-06,5.4762E-07,1.55956E+12,0.152397,56,56,54,54
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,548.64,900,5264062343,4993576.15,2713469,4.20264E-07,1.14009E-07,4.15917E+11,0.129149,28,28,28,28
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,900,1280.16,5303944406,7787853.7,3070883,1.05659E-06,1.72922E-07,1.14322E+12,0.137293,26,26,25,25
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,34,40.5,55 183 549 900 1280 meter bounds,54.864,182.88,12648854250,493939.42,3117643,8.044E-09,3.71757E-07,13406093546,0.234411,96,96,33,33
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,182.88,548.64,6951653513,5609642.99,3075638,8.61054E-07,2.53795E-07,6.40167E+11,0.14263,65,65,53,53
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,548.64,900,7801299712,8965353.66,5384579,6.96809E-07,2.37841E-07,1.14616E+12,0.119414,37,37,37,37
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,900,1280.16,8058579586,7253257.09,3502950,7.95357E-07,1.85245E-07,1.66616E+12,0.177961,31,31,29,29
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,182.88,548.64,9955261452,886717.53,556314,7.1402E-08,2.4353E-08,1.44418E+11,0.428573,49,49,8,8
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,548.64,900,15683986011,1444444.85,814648,2.9023E-08,1.029E-08,3.75746E+11,0.424372,19,19,7,7
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,900,1280.16,15788732506,6656335.21,3492448,4.4332E-07,1.32948E-07,7.3675E+12,0.407779,15,15,10,10
sablefish,Anoplopoma fimbria,20510,2008,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Degs,32,34,55 183 549 900 1280 meter bounds,54.864,182.88,3851340919,,,,,,,23,23,0,0
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,54.864,182.88,11787264639,3499054.45,8620283,1.55405E-06,1.77017E-05,2.7682E+12,0.475497,78,78,49,49
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,182.88,548.64,5828866862,2788486.91,1324693,7.47714E-07,1.43526E-07,5.08082E+11,0.255622,50,50,36,36
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,548.64,900,4023607871,1329317.69,696702,1.10366E-07,3.0411E-08,85083725798,0.219429,21,21,16,16
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,900,1280.16,3954626654,5060177.07,2132074,2.90001E-06,4.90052E-07,3.77946E+12,0.384193,12,12,11,11
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,54.864,182.88,11255124725,4126088.73,10775901,2.84905E-06,2.46631E-05,4.68716E+12,0.524706,77,77,41,41
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,182.88,548.64,6210902689,6083691.58,2741718,1.61087E-06,3.3399E-07,9.13819E+11,0.157131,68,68,60,60
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,548.64,900,5264062343,4269860.67,2353535,1.13243E-06,3.6583E-07,1.12071E+12,0.247932,28,28,25,25
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,900,1280.16,5303944406,5048716.38,2139466,5.161E-07,8.2994E-08,7.6415E+11,0.173144,19,19,19,19
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,34,40.5,55 183 549 900 1280 meter bounds,54.864,182.88,12648854250,679971.1,2340818,5.6902E-08,5.60925E-07,91958420362,0.44597,99,99,29,29
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,182.88,548.64,6951653513,5740391.91,7530643,4.81119E-06,2.41114E-05,3.94073E+12,0.345817,59,59,48,48
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,548.64,900,7801299712,8352655.2,5276035,4.80609E-07,2.15494E-07,9.14062E+11,0.114462,32,32,32,32
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,900,1280.16,8058579586,9563750.37,4540356,1.31823E-06,3.06713E-07,2.37797E+12,0.161241,36,36,32,32
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,182.88,548.64,9955261452,578253.48,494722,1.0998E-07,8.1257E-08,2.22445E+11,0.81563,49,49,4,4
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,548.64,900,15683986011,5836334.52,3398233,6.83984E-07,2.08242E-07,8.01198E+12,0.484986,21,21,9,9
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,900,1280.16,15788732506,4716265.94,2272398,1.26533E-07,3.4629E-08,2.42635E+12,0.330277,13,13,8,8
sablefish,Anoplopoma fimbria,20510,2009,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Degs,32,34,55 183 549 900 1280 meter bounds,54.864,182.88,3851340919,,,,,,,20,20,0,0
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,54.864,182.88,11787264639,4440752.24,5850250,1.64998E-06,3.47292E-06,2.63503E+12,0.365541,87,87,58,58
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,182.88,548.64,5828866862,5254553.61,4175065,2.47177E-06,1.64134E-06,1.47334E+12,0.231002,57,57,51,51
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,548.64,900,4023607871,1586278.08,864385,1.08209E-07,3.0579E-08,1.16789E+11,0.215438,15,15,13,13
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,900,1280.16,3954626654,6985678.66,3007926,4.65337E-06,7.96134E-07,5.59803E+12,0.338695,13,13,13,13
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,54.864,182.88,11255124725,2818038.28,3830396,1.03394E-06,1.59791E-06,1.50548E+12,0.435402,87,87,33,33
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,182.88,548.64,6210902689,6924374.88,6640817,1.48757E-05,2.22936E-05,1.17109E+13,0.494214,49,49,44,44
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,548.64,900,5264062343,6340406.87,3125050,4.32029E-06,8.13825E-07,3.06966E+12,0.27633,39,39,37,37
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,900,1280.16,5303944406,6553057.9,2904626,1.16849E-06,2.28312E-07,1.42921E+12,0.182433,23,23,22,22
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,34,40.5,55 183 549 900 1280 meter bounds,54.864,182.88,12648854250,715191.54,5231691,3.9445E-08,2.42368E-06,67137470652,0.362293,94,94,31,31
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,182.88,548.64,6951653513,3394113.19,3223015,1.06324E-06,1.16345E-06,8.28736E+11,0.268214,62,62,49,49
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,548.64,900,7801299712,6515710.88,3436485,3.22353E-07,1.00818E-07,5.30229E+11,0.111756,37,37,37,37
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,900,1280.16,8058579586,6078359.73,2628386,1.17036E-06,2.43199E-07,2.45173E+12,0.257603,31,31,27,27
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,182.88,548.64,9955261452,984893.11,823507,7.9817E-08,3.6474E-08,1.36387E+11,0.37497,58,58,16,16
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,548.64,900,15683986011,8353445.72,4775690,9.5551E-07,3.74353E-07,1.23707E+13,0.421048,19,19,11,11
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,900,1280.16,15788732506,4148995.47,1641833,7.982E-08,1.1622E-08,9.04446E+11,0.229218,22,22,16,16
sablefish,Anoplopoma fimbria,20510,2010,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Degs,32,34,55 183 549 900 1280 meter bounds,54.864,182.88,3851340919,,,,,,,21,21,0,0
sablefish,Anoplopoma fimbria,20510,2011,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,54.864,182.88,11787264639,1486447.39,1335730,5.7135E-08,5.1417E-08,1.03094E+11,0.216007,77,77,34,34
sablefish,Anoplopoma fimbria,20510,2011,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,182.88,548.64,5828866862,6664956.39,4873660,1.32614E-06,1.00476E-06,7.90464E+11,0.133396,57,57,57,57
sablefish,Anoplopoma fimbria,20510,2011,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,548.64,900,4023607871,3153157.91,1895119,4.00761E-07,1.52206E-07,2.59523E+11,0.161563,25,25,24,24
